Date,Coordinates,Value,Nearest_NDVI
2024-08-01,"625750.0, 5804030.0",0.04301968,0.10044683
2024-08-01,"625770.0, 5804030.0",0.10168355,0.019306647
2024-08-01,"625790.0, 5804030.0",0.098969966,0.28407395
2024-08-01,"625810.0, 5804030.0",0.07781158,0.13757794
2024-08-01,"625830.0, 5804030.0",0.08537075,0.009482613
2024-08-01,"625850.0, 5804030.0",0.0994373,0.085379526
2024-08-01,"625870.0, 5804030.0",0.062932,0.0950857
2024-08-01,"625890.0, 5804030.0",0.03526233,0.14852424
2024-08-01,"625910.0, 5804030.0",0.0539115,0.010277942
2024-08-01,"625930.0, 5804030.0",0.09465971,0.14282213
2024-08-01,"625950.0, 5804030.0",0.062014647,0.07577842
2024-08-01,"625970.0, 5804030.0",0.06308175,0.19312623
2024-08-01,"625990.0, 5804030.0",0.07457116,0.29356357
2024-08-01,"626010.0, 5804030.0",0.06600338,0.20981967
2024-08-01,"626030.0, 5804030.0",0.06773388,0.03741025
2024-08-01,"625450.0, 5804010.0",0.025784705,0.10344975
2024-08-01,"625470.0, 5804010.0",0.02778069,0.17170838
2024-08-01,"625490.0, 5804010.0",0.08801366,0.089620285
2024-08-01,"625510.0, 5804010.0",0.41888207,0.20607269
2024-08-01,"625530.0, 5804010.0",0.22517565,0.2249014
2024-08-01,"625550.0, 5804010.0",0.04732397,0.2712522
2024-08-01,"625570.0, 5804010.0",0.035537563,0.21151182
2024-08-01,"625590.0, 5804010.0",0.02793076,0.29960993
2024-08-01,"625610.0, 5804010.0",0.03252774,0.009145053
2024-08-01,"625630.0, 5804010.0",0.03639017,0.32361224
2024-08-01,"625650.0, 5804010.0",0.045433488,0.090782404
2024-08-01,"625670.0, 5804010.0",0.038501818,0.18944372
2024-08-01,"625690.0, 5804010.0",0.048151195,0.24652196
2024-08-01,"625710.0, 5804010.0",0.04300711,0.01863497
2024-08-01,"625730.0, 5804010.0",0.036730234,0.28547966
2024-08-01,"625750.0, 5804010.0",0.036869008,0.2249386
2024-08-01,"625770.0, 5804010.0",0.08818539,0.046324585
2024-08-01,"625790.0, 5804010.0",0.15904506,0.049550794
2024-08-01,"625810.0, 5804010.0",0.096207194,0.08255771
2024-08-01,"625830.0, 5804010.0",0.11730397,0.20431775
2024-08-01,"625850.0, 5804010.0",0.106371306,0.12459273
2024-08-01,"625870.0, 5804010.0",0.08419912,0.09195983
2024-08-01,"625890.0, 5804010.0",0.048428964,0.16454513
2024-08-01,"625910.0, 5804010.0",0.036638144,0.1121884
2024-08-01,"625930.0, 5804010.0",0.07416712,0.13812241
2024-08-01,"625950.0, 5804010.0",0.07082778,0.44931242
2024-08-01,"625970.0, 5804010.0",0.07674006,0.27964947
2024-08-01,"625990.0, 5804010.0",0.08371943,0.093849145
2024-08-01,"626010.0, 5804010.0",0.078435,0.007338412
2024-08-01,"626030.0, 5804010.0",0.07165253,0.15063529
2024-08-01,"625450.0, 5803990.0",0.08908052,0.37061295
2024-08-01,"625470.0, 5803990.0",0.09687218,0.055326816
2024-08-01,"625490.0, 5803990.0",0.31729463,0.024558006
2024-08-01,"625510.0, 5803990.0",3.7227328,0.029325653
2024-08-01,"625530.0, 5803990.0",1.0409993,0.2131447
2024-08-01,"625550.0, 5803990.0",0.06731743,0.089672096
2024-08-01,"625570.0, 5803990.0",0.050152723,0.048899096
2024-08-01,"625590.0, 5803990.0",0.03114056,0.1662009
2024-08-01,"625610.0, 5803990.0",0.037143216,0.010271884
2024-08-01,"625630.0, 5803990.0",0.044530403,0.34445193
2024-08-01,"625650.0, 5803990.0",0.07098514,0.24027988
2024-08-01,"625670.0, 5803990.0",0.059506908,0.017235354
2024-08-01,"625690.0, 5803990.0",0.07579826,0.31896144
2024-08-01,"625710.0, 5803990.0",0.077946015,0.013580836
2024-08-01,"625730.0, 5803990.0",0.044703074,0.23556615
2024-08-01,"625750.0, 5803990.0",0.03854496,0.053998377
2024-08-01,"625770.0, 5803990.0",0.07490496,0.17582788
2024-08-01,"625790.0, 5803990.0",0.16992955,0.09535646
2024-08-01,"625810.0, 5803990.0",0.1174266,0.17904463
2024-08-01,"625830.0, 5803990.0",0.11979729,0.08375356
2024-08-01,"625850.0, 5803990.0",0.1148793,0.05848252
2024-08-01,"625870.0, 5803990.0",0.09771947,0.18268487
2024-08-01,"625890.0, 5803990.0",0.05454323,0.1684417
2024-08-01,"625910.0, 5803990.0",0.0284293,0.074047044
2024-08-01,"625930.0, 5803990.0",0.051503647,0.1478373
2024-08-01,"625950.0, 5803990.0",0.09847795,0.12250192
2024-08-01,"625970.0, 5803990.0",0.09414412,0.0627253
2024-08-01,"625990.0, 5803990.0",0.0881563,0.3835215
2024-08-01,"626010.0, 5803990.0",0.09855395,0.13406736
2024-08-01,"626030.0, 5803990.0",0.08168145,0.05925522
2024-08-01,"625450.0, 5803970.0",0.18063979,0.012994475
2024-08-01,"625470.0, 5803970.0",0.19141386,0.24004517
2024-08-01,"625490.0, 5803970.0",0.40849936,0.08854948
2024-08-01,"625510.0, 5803970.0",2.8813145,0.050822176
2024-08-01,"625530.0, 5803970.0",1.9657283,0.10493606
2024-08-01,"625550.0, 5803970.0",0.12260046,0.015114691
2024-08-01,"625570.0, 5803970.0",0.08356002,0.04576603
2024-08-01,"625590.0, 5803970.0",0.051269885,0.15180874
2024-08-01,"625610.0, 5803970.0",0.038566016,0.044248447
2024-08-01,"625630.0, 5803970.0",0.14845654,0.15641733
2024-08-01,"625650.0, 5803970.0",0.20128322,0.01612496
2024-08-01,"625670.0, 5803970.0",0.084819,0.1381871
2024-08-01,"625690.0, 5803970.0",0.07975713,0.19389328
2024-08-01,"625710.0, 5803970.0",0.09027619,0.39369604
2024-08-01,"625730.0, 5803970.0",0.046626326,0.21045238
2024-08-01,"625750.0, 5803970.0",0.044713743,0.23109421
2024-08-01,"625770.0, 5803970.0",0.058902714,0.075265266
2024-08-01,"625790.0, 5803970.0",0.17797884,0.12295185
2024-08-01,"625810.0, 5803970.0",0.14413686,0.32042184
2024-08-01,"625830.0, 5803970.0",0.09504165,0.0866866
2024-08-01,"625850.0, 5803970.0",0.101037405,0.26749757
2024-08-01,"625870.0, 5803970.0",0.08723888,0.121131815
2024-08-01,"625890.0, 5803970.0",0.06266029,0.038524564
2024-08-01,"625910.0, 5803970.0",0.037500586,0.13742103
2024-08-01,"625930.0, 5803970.0",0.04076926,0.00994801
2024-08-01,"625950.0, 5803970.0",0.11077648,0.19374399
2024-08-01,"625970.0, 5803970.0",0.08022301,0.23821211
2024-08-01,"625990.0, 5803970.0",0.07311997,0.40746483
2024-08-01,"626010.0, 5803970.0",0.05701189,0.09894393
2024-08-01,"626030.0, 5803970.0",0.06818991,0.1960945
2024-08-01,"625450.0, 5803950.0",0.11974316,0.27688193
2024-08-01,"625470.0, 5803950.0",0.13825661,0.02575851
2024-08-01,"625490.0, 5803950.0",0.30998656,0.081820175
2024-08-01,"625510.0, 5803950.0",1.1368307,0.012386853
2024-08-01,"625530.0, 5803950.0",0.5041292,0.09653249
2024-08-01,"625550.0, 5803950.0",0.117371306,0.014044052
2024-08-01,"625570.0, 5803950.0",0.08903629,0.124784365
2024-08-01,"625590.0, 5803950.0",0.05551802,0.45078173
2024-08-01,"625610.0, 5803950.0",0.046855483,0.0125873275
2024-08-01,"625630.0, 5803950.0",0.17690735,0.08525609
2024-08-01,"625650.0, 5803950.0",0.21587631,0.11245752
2024-08-01,"625670.0, 5803950.0",0.0879812,0.022610119
2024-08-01,"625690.0, 5803950.0",0.039694645,0.51332223
2024-08-01,"625710.0, 5803950.0",0.037105955,0.059688907
2024-08-01,"625730.0, 5803950.0",0.028932685,0.15707107
2024-08-01,"625750.0, 5803950.0",0.036300894,0.56323296
2024-08-01,"625770.0, 5803950.0",0.045577575,0.011085875
2024-08-01,"625790.0, 5803950.0",0.12185149,0.07130842
2024-08-01,"625810.0, 5803950.0",0.16575626,0.10330459
2024-08-01,"625830.0, 5803950.0",0.08760842,0.053470816
2024-08-01,"625850.0, 5803950.0",0.08413389,0.29014322
2024-08-01,"625870.0, 5803950.0",0.10201745,0.11380483
2024-08-01,"625890.0, 5803950.0",0.088788874,0.08428722
2024-08-01,"625910.0, 5803950.0",0.05152551,0.036287896
2024-08-01,"625930.0, 5803950.0",0.052626837,0.09364308
2024-08-01,"625950.0, 5803950.0",0.11718156,0.013810262
2024-08-01,"625970.0, 5803950.0",0.08491644,0.17480457
2024-08-01,"625990.0, 5803950.0",0.083210595,0.49702108
2024-08-01,"626010.0, 5803950.0",0.05553008,0.08136722
2024-08-01,"626030.0, 5803950.0",0.08553064,0.40880954
2024-08-01,"625450.0, 5803930.0",0.052691944,0.25129068
2024-08-01,"625470.0, 5803930.0",0.08169004,0.31914833
2024-08-01,"625490.0, 5803930.0",0.20219438,0.0971691
2024-08-01,"625510.0, 5803930.0",0.33818793,0.21746333
2024-08-01,"625530.0, 5803930.0",0.15139025,0.05212187
2024-08-01,"625550.0, 5803930.0",0.07298177,0.11736252
2024-08-01,"625570.0, 5803930.0",0.08164964,0.17004839
2024-08-01,"625590.0, 5803930.0",0.08640166,0.06734344
2024-08-01,"625610.0, 5803930.0",0.06362478,0.13604844
2024-08-01,"625630.0, 5803930.0",0.09387086,0.07164187
2024-08-01,"625650.0, 5803930.0",0.09317693,0.010606323
2024-08-01,"625670.0, 5803930.0",0.038806777,0.22730365
2024-08-01,"625690.0, 5803930.0",0.027154017,0.010591943
2024-08-01,"625710.0, 5803930.0",0.020566285,-0.031606596
2024-08-01,"625730.0, 5803930.0",0.03073448,0.14785734
2024-08-01,"625750.0, 5803930.0",0.0397671,0.46029127
2024-08-01,"625770.0, 5803930.0",0.041922517,0.5101914
2024-08-01,"625790.0, 5803930.0",0.05139267,0.05005002
2024-08-01,"625810.0, 5803930.0",0.13609867,0.21057768
2024-08-01,"625830.0, 5803930.0",0.08390045,0.33805776
2024-08-01,"625850.0, 5803930.0",0.08695343,0.20336649
2024-08-01,"625870.0, 5803930.0",0.10537459,0.19145285
2024-08-01,"625890.0, 5803930.0",0.09732708,0.18793294
2024-08-01,"625910.0, 5803930.0",0.062938735,0.08663895
2024-08-01,"625930.0, 5803930.0",0.039914314,0.067648485
2024-08-01,"625950.0, 5803930.0",0.076198325,0.009940064
2024-08-01,"625970.0, 5803930.0",0.09116157,0.31599793
2024-08-01,"625990.0, 5803930.0",0.081467554,0.25164095
2024-08-01,"626010.0, 5803930.0",0.073982,0.31651488
2024-08-01,"626030.0, 5803930.0",0.06947382,0.07891595
2024-08-01,"625450.0, 5803910.0",0.059510253,0.012312441
2024-08-01,"625470.0, 5803910.0",0.05226182,0.52073306
2024-08-01,"625490.0, 5803910.0",0.054846756,0.095790364
2024-08-01,"625510.0, 5803910.0",0.065978654,0.22510067
2024-08-01,"625530.0, 5803910.0",0.049377047,0.08186463
2024-08-01,"625550.0, 5803910.0",0.05539964,0.21940722
2024-08-01,"625570.0, 5803910.0",0.18812981,0.08161871
2024-08-01,"625590.0, 5803910.0",0.21462049,0.022656068
2024-08-01,"625610.0, 5803910.0",0.15600069,0.02031737
2024-08-01,"625630.0, 5803910.0",0.048712652,0.12038813
2024-08-01,"625650.0, 5803910.0",0.044303425,0.37314305
2024-08-01,"625670.0, 5803910.0",0.04070798,0.3554473
2024-08-01,"625690.0, 5803910.0",0.04077879,0.32139722
2024-08-01,"625710.0, 5803910.0",0.026754322,0.19153792
2024-08-01,"625730.0, 5803910.0",0.0350132,0.48910224
2024-08-01,"625750.0, 5803910.0",0.040577102,0.41324955
2024-08-01,"625770.0, 5803910.0",0.046989314,0.060143936
2024-08-01,"625790.0, 5803910.0",0.0395725,0.4293947
2024-08-01,"625810.0, 5803910.0",0.09544763,0.17069766
2024-08-01,"625830.0, 5803910.0",0.09117291,0.42655408
2024-08-01,"625850.0, 5803910.0",0.079191774,0.074528046
2024-08-01,"625870.0, 5803910.0",0.07406024,0.010832032
2024-08-01,"625890.0, 5803910.0",0.10936803,0.3151515
2024-08-01,"625910.0, 5803910.0",0.06418655,0.04717064
2024-08-01,"625930.0, 5803910.0",0.02900443,0.065755874
2024-08-01,"625950.0, 5803910.0",0.04784434,0.13339527
2024-08-01,"625970.0, 5803910.0",0.09616521,0.12488718
2024-08-01,"625990.0, 5803910.0",0.06487939,0.14061731
2024-08-01,"626010.0, 5803910.0",0.06257103,0.30093592
2024-08-01,"626030.0, 5803910.0",0.07262665,0.01391557
2024-08-01,"625450.0, 5803890.0",0.050106492,0.15259846
2024-08-01,"625470.0, 5803890.0",0.049543794,0.0137050105
2024-08-01,"625490.0, 5803890.0",0.04082387,0.011800375
2024-08-01,"625510.0, 5803890.0",0.04902161,0.22695203
2024-08-01,"625530.0, 5803890.0",0.045060214,0.5057054
2024-08-01,"625550.0, 5803890.0",0.118784435,0.11966644
2024-08-01,"625570.0, 5803890.0",0.37873065,0.11804847
2024-08-01,"625590.0, 5803890.0",0.15993142,0.15231465
2024-08-01,"625610.0, 5803890.0",0.114696555,0.23748417
2024-08-01,"625630.0, 5803890.0",0.04713611,0.30719575
2024-08-01,"625650.0, 5803890.0",0.046225224,0.4088573
2024-08-01,"625670.0, 5803890.0",0.046826664,0.01873741
2024-08-01,"625690.0, 5803890.0",0.05175333,0.4967181
2024-08-01,"625710.0, 5803890.0",0.0280376,0.011687981
2024-08-01,"625730.0, 5803890.0",0.03833238,0.47274846
2024-08-01,"625750.0, 5803890.0",0.045981374,0.26584378
2024-08-01,"625770.0, 5803890.0",0.051033873,0.438529
2024-08-01,"625790.0, 5803890.0",0.029730806,0.5273198
2024-08-01,"625810.0, 5803890.0",0.06041467,0.17092696
2024-08-01,"625830.0, 5803890.0",0.1416099,0.2943051
2024-08-01,"625850.0, 5803890.0",0.09046201,0.26469925
2024-08-01,"625870.0, 5803890.0",0.07678639,0.2644643
2024-08-01,"625890.0, 5803890.0",0.09936244,0.16367596
2024-08-01,"625910.0, 5803890.0",0.07455549,0.013788071
2024-08-01,"625930.0, 5803890.0",0.04017988,0.036812514
2024-08-01,"625950.0, 5803890.0",0.03317687,0.07591583
2024-08-01,"625970.0, 5803890.0",0.100118265,0.01461104
2024-08-01,"625990.0, 5803890.0",0.068358436,0.014950861
2024-08-01,"626010.0, 5803890.0",0.09056557,0.013663888
2024-08-01,"626030.0, 5803890.0",0.12289612,0.0136925625
2024-08-01,"625450.0, 5803870.0",0.048864257,0.50654393
2024-08-01,"625470.0, 5803870.0",0.059035383,0.16533425
2024-08-01,"625490.0, 5803870.0",0.047738876,0.15992735
2024-08-01,"625510.0, 5803870.0",0.054133493,0.06018628
2024-08-01,"625530.0, 5803870.0",0.060283553,0.31748307
2024-08-01,"625550.0, 5803870.0",0.11673387,0.16638437
2024-08-01,"625570.0, 5803870.0",0.16556548,0.012367605
2024-08-01,"625590.0, 5803870.0",0.052388236,0.18631156
2024-08-01,"625610.0, 5803870.0",0.054124087,0.17986354
2024-08-01,"625630.0, 5803870.0",0.04440874,0.011506264
2024-08-01,"625650.0, 5803870.0",0.04521635,0.40700474
2024-08-01,"625670.0, 5803870.0",0.03188572,0.28383657
2024-08-01,"625690.0, 5803870.0",0.037595723,0.3003537
2024-08-01,"625710.0, 5803870.0",0.040061474,0.008792861
2024-08-01,"625730.0, 5803870.0",0.041147105,0.2452568
2024-08-01,"625750.0, 5803870.0",0.038673833,0.007285972
2024-08-01,"625770.0, 5803870.0",0.037157223,0.05548814
2024-08-01,"625790.0, 5803870.0",0.031104533,0.16892123
2024-08-01,"625810.0, 5803870.0",0.04451175,0.20186855
2024-08-01,"625830.0, 5803870.0",0.1708338,0.20160048
2024-08-01,"625850.0, 5803870.0",0.092151165,0.041661635
2024-08-01,"625870.0, 5803870.0",0.086301915,0.26625362
2024-08-01,"625890.0, 5803870.0",0.07430265,0.039968506
2024-08-01,"625910.0, 5803870.0",0.11427826,0.40394112
2024-08-01,"625930.0, 5803870.0",0.06323251,0.17539097
2024-08-01,"625950.0, 5803870.0",0.031301748,0.0064776284
2024-08-01,"625970.0, 5803870.0",0.075239636,0.014331799
2024-08-01,"625990.0, 5803870.0",0.10044658,0.17526607
2024-08-01,"626010.0, 5803870.0",0.18448123,0.037624363
2024-08-01,"626030.0, 5803870.0",0.23512493,0.09240277
2024-08-01,"625450.0, 5803850.0",0.049279343,0.3446585
2024-08-01,"625470.0, 5803850.0",0.051642578,0.19304594
2024-08-01,"625490.0, 5803850.0",0.05640104,0.12866491
2024-08-01,"625510.0, 5803850.0",0.06673539,0.14661536
2024-08-01,"625530.0, 5803850.0",0.0513622,0.1258155
2024-08-01,"625550.0, 5803850.0",0.07704304,0.20851786
2024-08-01,"625570.0, 5803850.0",0.09175786,0.10263175
2024-08-01,"625590.0, 5803850.0",0.04477824,0.05789698
2024-08-01,"625610.0, 5803850.0",0.036128826,0.057145167
2024-08-01,"625630.0, 5803850.0",0.0417799,0.11884202
2024-08-01,"625650.0, 5803850.0",0.041075595,0.5190597
2024-08-01,"625670.0, 5803850.0",0.04143458,0.025026072
2024-08-01,"625690.0, 5803850.0",0.045913965,0.3314873
2024-08-01,"625710.0, 5803850.0",0.03699214,0.2987945
2024-08-01,"625730.0, 5803850.0",0.030646365,0.05027851
2024-08-01,"625750.0, 5803850.0",0.029682701,0.107994355
2024-08-01,"625770.0, 5803850.0",0.035183407,0.2070017
2024-08-01,"625790.0, 5803850.0",0.035891283,0.013169453
2024-08-01,"625810.0, 5803850.0",0.045021143,0.19900888
2024-08-01,"625830.0, 5803850.0",0.13357507,0.16757873
2024-08-01,"625850.0, 5803850.0",0.13410449,0.43413633
2024-08-01,"625870.0, 5803850.0",0.08658605,0.08328436
2024-08-01,"625890.0, 5803850.0",0.079487115,0.07218342
2024-08-01,"625910.0, 5803850.0",0.09449094,0.2898221
2024-08-01,"625930.0, 5803850.0",0.084021226,0.037807986
2024-08-01,"625950.0, 5803850.0",0.03952636,0.07732293
2024-08-01,"625970.0, 5803850.0",0.055510618,0.06730398
2024-08-01,"625990.0, 5803850.0",0.09989977,0.12215482
2024-08-01,"626010.0, 5803850.0",0.217253,0.11322405
2024-08-01,"626030.0, 5803850.0",0.28549033,0.045858424
2024-08-01,"625450.0, 5803830.0",0.04766868,0.012136333
2024-08-01,"625470.0, 5803830.0",0.05275892,0.27419418
2024-08-01,"625490.0, 5803830.0",0.06036712,0.29900497
2024-08-01,"625510.0, 5803830.0",0.064353935,0.12727855
2024-08-01,"625530.0, 5803830.0",0.05857246,0.09919611
2024-08-01,"625550.0, 5803830.0",0.16241701,0.19213653
2024-08-01,"625570.0, 5803830.0",0.2193296,0.08391234
2024-08-01,"625590.0, 5803830.0",0.1229165,0.1621269
2024-08-01,"625610.0, 5803830.0",0.044072967,0.20075746
2024-08-01,"625630.0, 5803830.0",0.040666897,0.2815027
2024-08-01,"625650.0, 5803830.0",0.03327036,0.030836543
2024-08-01,"625670.0, 5803830.0",0.029453797,0.16089357
2024-08-01,"625690.0, 5803830.0",0.03473181,0.021227498
2024-08-01,"625710.0, 5803830.0",0.02642813,0.1515604
2024-08-01,"625730.0, 5803830.0",0.021517139,0.11750374
2024-08-01,"625750.0, 5803830.0",0.027462926,0.015828405
2024-08-01,"625770.0, 5803830.0",0.042066496,0.28641066
2024-08-01,"625790.0, 5803830.0",0.044073857,0.19190049
2024-08-01,"625810.0, 5803830.0",0.043571703,0.012810191
2024-08-01,"625830.0, 5803830.0",0.087251864,0.110937364
2024-08-01,"625850.0, 5803830.0",0.1399311,0.2600752
2024-08-01,"625870.0, 5803830.0",0.10146681,0.040561866
2024-08-01,"625890.0, 5803830.0",0.09290705,0.056698125
2024-08-01,"625910.0, 5803830.0",0.09819755,0.091819264
2024-08-01,"625930.0, 5803830.0",0.13916042,0.11632762
2024-08-01,"625950.0, 5803830.0",0.08049861,0.12650467
2024-08-01,"625970.0, 5803830.0",0.03649181,0.073200606
2024-08-01,"625990.0, 5803830.0",0.04438205,0.051342357
2024-08-01,"626010.0, 5803830.0",0.07329739,0.07023187
2024-08-01,"626030.0, 5803830.0",0.10864823,0.062250674
2024-08-01,"625450.0, 5803810.0",0.051746123,0.35979575
2024-08-01,"625470.0, 5803810.0",0.053944454,0.26583737
2024-08-01,"625490.0, 5803810.0",0.056627035,0.10571452
2024-08-01,"625510.0, 5803810.0",0.061225504,0.105900094
2024-08-01,"625530.0, 5803810.0",0.05392438,0.12780471
2024-08-01,"625550.0, 5803810.0",0.24381708,0.045401182
2024-08-01,"625570.0, 5803810.0",0.5536441,0.18034846
2024-08-01,"625590.0, 5803810.0",0.30387014,0.19158281
2024-08-01,"625610.0, 5803810.0",0.061527282,0.12709121
2024-08-01,"625630.0, 5803810.0",0.032166727,0.22843343
2024-08-01,"625650.0, 5803810.0",0.019510323,0.025597518
2024-08-01,"625670.0, 5803810.0",0.013690807,0.10690995
2024-08-01,"625690.0, 5803810.0",0.013657589,0.11351412
2024-08-01,"625710.0, 5803810.0",0.017817443,0.13807586
2024-08-01,"625730.0, 5803810.0",0.023062875,0.0182466
2024-08-01,"625750.0, 5803810.0",0.032775275,0.31640202
2024-08-01,"625770.0, 5803810.0",0.048228152,0.4613341
2024-08-01,"625790.0, 5803810.0",0.047767583,0.18921797
2024-08-01,"625810.0, 5803810.0",0.035637964,0.40837815
2024-08-01,"625830.0, 5803810.0",0.04728693,0.14041051
2024-08-01,"625850.0, 5803810.0",0.09426536,0.07141955
2024-08-01,"625870.0, 5803810.0",0.096835054,0.23060988
2024-08-01,"625890.0, 5803810.0",0.09142544,0.20203573
2024-08-01,"625910.0, 5803810.0",0.09821074,0.18762927
2024-08-01,"625930.0, 5803810.0",0.12701082,0.06124369
2024-08-01,"625950.0, 5803810.0",0.08856737,0.07866966
2024-08-01,"625970.0, 5803810.0",0.036155745,0.041055977
2024-08-01,"625990.0, 5803810.0",0.032964732,0.0661166
2024-08-01,"626010.0, 5803810.0",0.033754315,0.15433674
2024-08-01,"626030.0, 5803810.0",0.041653756,0.10720405
2024-08-01,"625450.0, 5803790.0",0.046419103,0.28220877
2024-08-01,"625470.0, 5803790.0",0.040715188,0.015198127
2024-08-01,"625490.0, 5803790.0",0.035999037,0.07459174
2024-08-01,"625510.0, 5803790.0",0.045677193,0.022501891
2024-08-01,"625530.0, 5803790.0",0.034100026,0.15472928
2024-08-01,"625550.0, 5803790.0",0.09438672,0.10213785
2024-08-01,"625570.0, 5803790.0",0.3333846,0.39975637
2024-08-01,"625590.0, 5803790.0",0.13944525,0.17891325
2024-08-01,"625610.0, 5803790.0",0.043589134,0.25809565
2024-08-01,"625630.0, 5803790.0",0.024648525,0.0141932955
2024-08-01,"625650.0, 5803790.0",0.015292576,0.16065083
2024-08-01,"625670.0, 5803790.0",0.014181165,0.15290298
2024-08-01,"625690.0, 5803790.0",0.017973874,0.1685367
2024-08-01,"625710.0, 5803790.0",0.02424656,0.11211289
2024-08-01,"625730.0, 5803790.0",0.034055818,0.007165589
2024-08-01,"625750.0, 5803790.0",0.049195834,0.5812474
2024-08-01,"625770.0, 5803790.0",0.052378614,0.41106105
2024-08-01,"625790.0, 5803790.0",0.04981445,0.23736449
2024-08-01,"625810.0, 5803790.0",0.036871143,0.3498499
2024-08-01,"625830.0, 5803790.0",0.037927803,0.09781387
2024-08-01,"625850.0, 5803790.0",0.052448466,0.09015302
2024-08-01,"625870.0, 5803790.0",0.062567055,0.061326176
2024-08-01,"625890.0, 5803790.0",0.052631482,0.12251762
2024-08-01,"625910.0, 5803790.0",0.04829366,0.07355256
2024-08-01,"625930.0, 5803790.0",0.07769306,0.04057745
2024-08-01,"625950.0, 5803790.0",0.08796575,0.36411062
2024-08-01,"625970.0, 5803790.0",0.07164357,0.029280383
2024-08-01,"625990.0, 5803790.0",0.09102527,0.08269229
2024-08-01,"626010.0, 5803790.0",0.047179464,0.08077845
2024-08-01,"626030.0, 5803790.0",0.02851119,0.035241045
2024-08-01,"625450.0, 5803770.0",0.047633406,0.5261604
2024-08-01,"625470.0, 5803770.0",0.04406934,0.23676163
2024-08-01,"625490.0, 5803770.0",0.026953662,0.13840401
2024-08-01,"625510.0, 5803770.0",0.02535981,0.23563981
2024-08-01,"625530.0, 5803770.0",0.03492762,0.05194613
2024-08-01,"625550.0, 5803770.0",0.04249251,0.049251206
2024-08-01,"625570.0, 5803770.0",0.05191748,0.051936317
2024-08-01,"625590.0, 5803770.0",0.051124386,0.020247875
2024-08-01,"625610.0, 5803770.0",0.03411673,0.0117225945
2024-08-01,"625630.0, 5803770.0",0.030843541,0.25208002
2024-08-01,"625650.0, 5803770.0",0.02749033,0.028760465
2024-08-01,"625670.0, 5803770.0",0.033942003,0.5551652
2024-08-01,"625690.0, 5803770.0",0.037623808,0.010514795
2024-08-01,"625710.0, 5803770.0",0.033792485,0.28812525
2024-08-01,"625730.0, 5803770.0",0.041205138,0.1568934
2024-08-01,"625750.0, 5803770.0",0.04156713,0.0062457626
